Date,Value,Customer_Profile,Product_Preference,Campaign_Success,Channel_Performance
2021-08-05,46.6295005262631,Medium,B,1,Ads
2021-08-06,41.39047987305466,Medium,A,0,Email
2021-08-07,48.06990557993085,High,B,1,Ads
2021-08-08,43.20294968292055,Medium,C,1,Ads
2021-08-09,36.443202686834,High,A,1,Social Media
2021-08-10,58.78392572357967,High,A,0,Social Media
2021-08-11,66.5224487499224,Medium,A,1,Social Media
2021-08-12,70.23258392965278,Medium,C,1,Social Media
2021-08-13,40.208904281751344,Medium,B,0,Social Media
2021-08-14,70.51515568761855,Low,C,0,Ads
2021-08-15,62.93264509246726,Medium,B,1,Social Media
2021-08-16,61.81201993962799,Low,B,0,Email
2021-08-17,40.935334640707,Medium,A,0,Email
2021-08-18,45.36837943727808,Low,B,0,Social Media
2021-08-19,34.20375921014644,Medium,B,0,Email
2021-08-20,57.799734966298686,Low,C,0,Social Media
2021-08-21,53.34335390484463,Medium,B,1,Ads
2021-08-22,59.00878755209437,Medium,B,0,Ads
2021-08-23,47.850253600813396,Medium,A,1,Social Media
2021-08-24,60.74480954120396,High,A,1,Social Media
2021-08-25,54.87151836582752,Low,B,0,Ads
2021-08-26,37.717978003542555,High,A,1,Email
2021-08-27,47.329778667590766,High,C,0,Ads
2021-08-28,50.54482024958444,Low,A,0,Email
2021-08-29,68.9985591513256,High,B,1,Email
2021-08-30,52.071716910986986,Medium,B,0,Email
2021-08-31,44.306319692702786,High,C,1,Email
2021-09-01,52.84783064943079,High,A,0,Ads
2021-09-02,57.08809118294489,Medium,B,0,Ads
2021-09-03,56.1742451842056,Medium,B,1,Social Media
2021-09-04,37.89859327856616,Medium,C,0,Social Media
2021-09-05,50.817346865715955,Medium,B,1,Social Media
2021-09-06,44.6234962689539,High,B,1,Email
2021-09-07,46.671785292786346,Low,C,0,Email
2021-09-08,69.11736442389092,Low,A,1,Email
2021-09-09,39.49577673201517,Medium,B,0,Ads
2021-09-10,63.41570010223769,Medium,B,1,Ads
2021-09-11,62.84310321987219,Medium,C,0,Social Media
2021-09-12,60.66846369233025,Low,B,0,Ads
2021-09-13,56.16388257795213,Medium,C,0,Social Media
2021-09-14,64.06520086228875,High,C,0,Social Media
2021-09-15,53.1303157621268,Low,B,0,Ads
2021-09-16,50.96659770072863,High,C,0,Email
2021-09-17,46.77150947057882,Low,C,0,Social Media
2021-09-18,54.412549507588224,Low,A,1,Ads
2021-09-19,47.29691653151665,Low,C,0,Ads
2021-09-20,45.63097384418806,High,A,0,Email
2021-09-21,62.1416804242657,Low,A,0,Ads
2021-09-22,42.110952863788334,High,B,1,Email
2021-09-23,58.71358464945963,High,C,1,Email
2021-09-24,48.737284731493844,Medium,C,0,Ads
2021-09-25,40.33314402174613,Medium,A,0,Social Media
2021-09-26,43.38270110042873,High,C,0,Email
2021-09-27,52.83330336636356,High,C,1,Social Media
2021-09-28,62.84517927007112,Low,B,1,Email
2021-09-29,60.784999926672064,High,C,1,Email
2021-09-30,49.38361089288245,Medium,B,0,Ads
2021-10-01,55.6965482283985,High,B,1,Ads
2021-10-02,48.908541625145695,Medium,B,0,Ads
2021-10-03,45.44520052094245,Medium,A,0,Ads
2021-10-04,57.82790001422015,Low,C,0,Ads
2021-10-05,63.361889201783484,High,C,0,Email
2021-10-06,64.23990979004603,High,A,0,Social Media
2021-10-07,53.30867921178241,High,A,0,Email
2021-10-08,63.44021889624258,High,C,0,Ads
2021-10-09,36.57568200138974,High,C,1,Email
2021-10-10,58.617607511428886,High,C,1,Ads
2021-10-11,58.09416885053323,Medium,B,0,Ads
2021-10-12,53.42718367048995,Low,C,0,Ads
2021-10-13,47.407313972177114,High,C,1,Email
2021-10-14,61.31273029393149,Medium,B,0,Email
2021-10-15,47.248440046755434,High,C,0,Ads
2021-10-16,48.007358809181284,Low,B,1,Social Media
2021-10-17,49.19659781596404,Medium,B,0,Social Media
2021-10-18,64.54376417796699,Medium,B,1,Ads
2021-10-19,53.575125782296666,Low,B,0,Social Media
2021-10-20,49.540584089634635,Medium,C,0,Social Media
2021-10-21,56.89986299997746,Low,B,1,Email
2021-10-22,73.8619483276899,High,C,0,Email
2021-10-23,51.59429267390359,Medium,B,1,Social Media
2021-10-24,58.1820977256052,Low,C,1,Social Media
2021-10-25,46.96664535966609,Medium,A,1,Email
2021-10-26,45.616620078535654,High,C,1,Email
2021-10-27,42.69311848167615,Medium,C,0,Social Media
2021-10-28,37.36184983095309,High,C,0,Social Media
2021-10-29,50.63116465975198,Medium,B,1,Email
2021-10-30,61.510341989622646,Medium,B,1,Ads
2021-10-31,72.38396350973272,Low,B,1,Social Media
2021-11-01,62.423705996521164,High,B,0,Email
2021-11-02,49.938145408046,Medium,A,0,Ads
2021-11-03,64.35772776748277,Medium,A,0,Ads
2021-11-04,59.258453611399524,Medium,A,1,Email
2021-11-05,66.12496343718963,Medium,C,0,Social Media
2021-11-06,70.76157012901906,Low,A,1,Email
2021-11-07,60.64925745947002,Low,C,0,Email
2021-11-08,44.494667521043745,Medium,C,1,Email
2021-11-09,48.05474869274006,Medium,C,0,Social Media
2021-11-10,63.4314024792586,Low,B,1,Ads
2021-11-11,49.37192674084895,Medium,C,1,Email
2021-11-12,55.33950973797536,High,C,0,Ads
2021-11-13,64.46934481800596,High,A,0,Social Media
2021-11-14,68.93212258822109,High,A,0,Social Media
2021-11-15,59.249659035490936,High,A,0,Email
2021-11-16,25.909971125026207,Medium,A,0,Social Media
2021-11-17,55.65194176257266,High,B,0,Social Media
2021-11-18,46.86268778298672,Low,A,0,Ads
2021-11-19,38.86306350567533,High,A,0,Email
2021-11-20,48.784270282955795,Medium,B,0,Email
2021-11-21,60.973840777800916,Medium,C,1,Ads
2021-11-22,40.676241710015006,High,A,0,Social Media
2021-11-23,70.47116120645057,Low,C,0,Ads
2021-11-24,66.6539545513289,Medium,C,1,Email
2021-11-25,67.58850815060373,Medium,A,1,Email
2021-11-26,50.19828002775131,Medium,C,0,Email
2021-11-27,54.62599500267529,Low,C,1,Ads
2021-11-28,51.12382752348201,High,A,0,Ads
2021-11-29,52.37864272770488,Low,A,0,Social Media
2021-11-30,49.478847243907936,High,B,1,Ads
2021-12-01,45.56788012665669,High,A,1,Ads
2021-12-02,46.88441619715132,Medium,C,0,Social Media
2021-12-03,47.77515270234527,Medium,B,1,Ads
2021-12-04,54.772870029535326,Low,A,1,Social Media
2021-12-05,38.17683368554741,Medium,C,0,Ads
2021-12-06,61.85474484676918,High,B,0,Email
2021-12-07,75.34051648351351,Medium,A,0,Email
2021-12-08,69.18967644681739,Medium,C,1,Ads
2021-12-09,47.797313898217766,Medium,B,0,Social Media
2021-12-10,65.51526279722553,High,B,0,Ads
2021-12-11,75.38846315281259,Medium,B,0,Social Media
2021-12-12,47.793049517531486,Medium,A,0,Social Media
2021-12-13,56.07078549428935,Medium,A,0,Email
2021-12-14,71.7782166180227,Medium,B,0,Email
2021-12-15,60.316470183075026,Medium,A,0,Ads
2021-12-16,67.72825538101968,High,C,0,Ads
2021-12-17,43.86582078498062,Low,A,0,Social Media
2021-12-18,59.46747640425914,Medium,A,0,Ads
2021-12-19,62.408416237507986,Medium,B,1,Email
2021-12-20,64.22683934792904,Medium,B,0,Email
2021-12-21,65.2692268731683,Low,B,1,Social Media
2021-12-22,56.74793887799784,High,C,1,Social Media
2021-12-23,39.485195192223344,Medium,C,0,Ads
2021-12-24,60.999054469628064,Medium,B,1,Email
2021-12-25,52.768168803373264,Medium,B,0,Ads
2021-12-26,37.118971205055516,Medium,A,1,Email
2021-12-27,57.72563159218119,Medium,A,0,Ads
2021-12-28,57.8738680375576,Medium,B,1,Social Media
2021-12-29,60.31149366972461,Medium,A,0,Email
2021-12-30,54.36522085951989,Medium,C,0,Ads
2021-12-31,74.95370548259659,Medium,B,1,Ads
2022-01-01,64.41553252328157,Low,B,1,Social Media
2022-01-02,49.59247461284531,Medium,A,1,Ads
2022-01-03,39.87561407302884,High,C,0,Ads
2022-01-04,45.05276709819333,Medium,B,0,Email
2022-01-05,26.75781695079479,Low,C,0,Social Media
2022-01-06,46.49306820123144,Low,B,1,Ads
2022-01-07,50.31543481248526,Medium,C,0,Social Media
2022-01-08,38.18116995419021,Medium,A,0,Email
2022-01-09,47.01265112112816,High,B,0,Email
2022-01-10,70.59704609846811,Low,C,1,Social Media
2022-01-11,58.42879006483145,High,A,1,Social Media
2022-01-12,74.0840064064943,Medium,C,1,Ads
2022-01-13,56.973048278238835,High,A,0,Social Media
2022-01-14,55.84205044584389,Low,C,0,Social Media
2022-01-15,33.427657624055314,High,A,1,Ads
2022-01-16,60.135929221377815,High,C,1,Email
2022-01-17,61.57735319533046,Medium,B,0,Social Media
2022-01-18,45.79408921771934,Low,A,0,Email
2022-01-19,46.04355078117633,High,C,1,Social Media
2022-01-20,58.510360438750865,Medium,A,1,Social Media
2022-01-21,45.22713581859759,Medium,A,0,Social Media
2022-01-22,47.36404736090643,High,C,0,Ads
2022-01-23,60.649160785619024,High,B,0,Ads
2022-01-24,52.78897752916225,Low,A,0,Ads
2022-01-25,65.0524356030397,High,C,1,Social Media
2022-01-26,48.524643351989965,Medium,C,0,Ads
2022-01-27,70.63229129767663,High,C,0,Email
2022-01-28,59.524631865825405,Low,A,0,Social Media
2022-01-29,51.34800484834149,Low,B,1,Social Media
2022-01-30,40.600568235405106,Medium,B,1,Social Media
2022-01-31,38.68978468578204,Low,C,1,Ads
2022-02-01,41.52979014842476,High,B,0,Ads
2022-02-02,38.39109398454961,Medium,C,0,Social Media
2022-02-03,68.7146642334466,Medium,B,1,Email
2022-02-04,61.021228578584044,Low,C,0,Email
2022-02-05,69.67869246596297,High,C,1,Email
2022-02-06,76.45179950752357,Low,A,1,Social Media
2022-02-07,70.91165822581148,Low,C,0,Social Media
2022-02-08,60.15037348064524,Low,B,0,Social Media
2022-02-09,48.96644429076142,Medium,C,0,Ads
2022-02-10,58.300212222272485,High,A,1,Social Media
2022-02-11,51.567359047091756,Low,A,1,Social Media
2022-02-12,46.781544849404526,Low,C,1,Social Media
2022-02-13,45.4723419803435,Medium,B,0,Email
2022-02-14,63.62831556732141,Medium,C,0,Ads
2022-02-15,70.20805897039283,Medium,C,1,Social Media
2022-02-16,54.97169266091798,Medium,B,1,Email
2022-02-17,54.72324829528257,Medium,A,1,Ads
2022-02-18,66.16213701078512,Low,C,0,Email
2022-02-19,51.61169205487315,Medium,C,0,Ads
2022-02-20,61.80797532607497,Low,B,1,Email
2022-02-21,70.56319898676959,Low,A,1,Social Media
2022-02-22,46.74659727941304,High,C,1,Social Media
2022-02-23,49.82022236375859,High,C,0,Email
2022-02-24,69.40572152493627,Low,A,0,Email
2022-02-25,47.01480923202794,High,A,0,Ads
2022-02-26,54.36953651428788,Low,B,0,Ads
2022-02-27,46.13834595625512,Medium,A,0,Social Media
2022-02-28,50.816732293762264,High,C,0,Ads
2022-03-01,45.42587007590627,High,A,1,Ads
2022-03-02,88.55222401241146,High,B,1,Social Media
2022-03-03,63.798832564416614,Low,C,0,Ads
2022-03-04,55.42945528795118,High,B,1,Email
2022-03-05,42.74021464646661,Medium,C,0,Social Media
2022-03-06,32.79573733050596,Medium,C,1,Email
2022-03-07,52.111583501591106,High,B,1,Email
2022-03-08,48.17800897331257,Medium,A,1,Email
2022-03-09,55.88858710889248,High,B,0,Email
2022-03-10,60.00547957176068,Medium,B,1,Email
2022-03-11,65.80232026951286,Low,C,0,Social Media
2022-03-12,57.54560413157205,Low,A,1,Ads
2022-03-13,65.55525692208735,Medium,C,1,Email
2022-03-14,55.34365351688265,Low,A,0,Ads
2022-03-15,49.684703842174336,High,B,0,Email
2022-03-16,52.62337984982245,High,B,1,Email
2022-03-17,61.11749005454652,Low,C,0,Social Media
2022-03-18,57.22537232539355,Low,B,1,Ads
2022-03-19,49.68718166376737,Low,A,1,Ads
2022-03-20,52.974542728831096,Low,C,0,Social Media
2022-03-21,67.06591343952141,Low,B,1,Ads
2022-03-22,35.18111260366315,High,B,0,Ads
2022-03-23,43.25195956284375,Medium,A,1,Ads
2022-03-24,57.95933331173627,Low,B,1,Email
2022-03-25,66.45963623430973,Medium,C,0,Ads
2022-03-26,57.385567159858255,Medium,A,1,Email
2022-03-27,67.3479061178089,High,C,1,Ads
2022-03-28,26.047841685276186,Medium,C,0,Email
2022-03-29,30.24009561882503,Low,B,1,Ads
2022-03-30,45.6000917967011,Medium,A,1,Ads
2022-03-31,76.60564833624171,High,A,0,Social Media
2022-04-01,49.87032223075152,Low,A,1,Social Media
2022-04-02,28.69851131526012,Low,A,0,Ads
2022-04-03,49.727939452431066,High,A,0,Social Media
2022-04-04,62.10064557124759,Medium,A,0,Ads
2022-04-05,67.83418900863573,Medium,B,1,Ads
2022-04-06,64.28246067053828,High,C,0,Ads
2022-04-07,57.29954023723988,Low,A,1,Social Media
2022-04-08,65.22276681767235,Low,A,1,Ads
2022-04-09,67.77539467416034,Low,C,1,Email
2022-04-10,48.1143961404024,Medium,C,0,Email
2022-04-11,50.15984744951058,Medium,A,0,Ads
2022-04-12,48.6905666397909,Medium,B,0,Email
2022-04-13,32.93632386941523,Medium,C,0,Social Media
2022-04-14,38.66420916373592,High,C,0,Ads
2022-04-15,30.265010557471847,High,B,0,Ads
2022-04-16,56.89215377697681,Low,B,0,Ads
2022-04-17,55.35752560694395,Low,A,1,Email
2022-04-18,56.30754960535926,Medium,A,1,Email
2022-04-19,59.43282566466859,High,C,0,Email
2022-04-20,63.74541663447624,Medium,C,0,Social Media
2022-04-21,49.63038344768917,Medium,C,0,Ads
2022-04-22,65.51479291872295,Medium,A,1,Social Media
2022-04-23,35.59129193532502,Medium,C,1,Ads
2022-04-24,50.03416983694991,High,C,1,Ads
2022-04-25,49.12903712806583,Medium,C,0,Email
2022-04-26,59.8561180011593,Low,A,1,Ads
2022-04-27,48.624427554019285,High,A,0,Social Media
2022-04-28,66.85915041844578,Medium,B,1,Ads
2022-04-29,56.11788559880589,High,A,1,Social Media
2022-04-30,58.80073220600378,Medium,B,0,Ads
2022-05-01,58.40537047487482,Low,B,1,Social Media
2022-05-02,65.65153661345548,High,B,0,Ads
2022-05-03,65.00469557356259,Low,B,0,Ads
2022-05-04,47.84822962259645,Medium,A,0,Social Media
2022-05-05,37.542410298926384,Low,A,1,Ads
2022-05-06,40.478765720914964,Medium,A,1,Ads
2022-05-07,51.885068726804334,High,C,0,Email
2022-05-08,51.31306397505388,Low,B,1,Ads
2022-05-09,55.10663613819731,High,C,1,Social Media
2022-05-10,49.043187383462836,Low,A,0,Email
2022-05-11,66.53624807182968,Medium,B,0,Social Media
2022-05-12,58.175300878453484,Medium,B,0,Ads
2022-05-13,43.68107383008784,High,A,1,Email
2022-05-14,60.3419199953761,High,C,0,Email
2022-05-15,62.064472856801736,Low,A,0,Ads
2022-05-16,55.45019808057147,Low,C,1,Ads
2022-05-17,53.05126417711514,Low,A,0,Social Media
2022-05-18,52.68062332891612,Low,C,0,Social Media
2022-05-19,39.81669470185115,Medium,A,1,Social Media
2022-05-20,66.91922948394813,High,A,0,Email
2022-05-21,50.55539893119754,Medium,C,0,Email
2022-05-22,71.08642677560647,Medium,C,1,Ads
2022-05-23,53.1598401016829,Low,A,0,Social Media
2022-05-24,69.72734114388558,Medium,A,0,Email
2022-05-25,62.5364907218972,High,C,0,Social Media
2022-05-26,59.90941311109429,Low,A,1,Ads
2022-05-27,47.31929669013532,High,C,1,Ads
2022-05-28,66.18773837969356,High,A,1,Ads
2022-05-29,56.056510319376855,Low,C,0,Social Media
2022-05-30,49.62552693918956,High,C,0,Email
2022-05-31,62.548485706174645,Low,C,0,Social Media
2022-06-01,52.60967935365294,Low,C,1,Ads
2022-06-02,76.04141655754196,Low,B,0,Social Media
2022-06-03,66.70781219381506,Low,B,1,Social Media
2022-06-04,55.51632551374729,Low,A,0,Ads
2022-06-05,73.76530552482639,Low,C,0,Email
2022-06-06,60.86253126730933,High,B,0,Ads
2022-06-07,79.08302832593128,High,B,1,Social Media
2022-06-08,57.64079271839687,High,C,1,Ads
2022-06-09,53.454417469878905,High,C,0,Email
2022-06-10,52.92421039756651,Medium,B,0,Social Media
2022-06-11,54.64222018851762,High,B,1,Email
2022-06-12,66.0886002176062,Medium,A,1,Ads
2022-06-13,54.774626155837,Medium,A,1,Social Media
2022-06-14,52.99923786780146,Medium,C,0,Email
2022-06-15,51.72950624250993,Low,A,1,Email
2022-06-16,66.80251536265396,Medium,A,1,Email
2022-06-17,54.75893267647578,Medium,C,1,Social Media
2022-06-18,48.68493547095676,High,C,0,Social Media
2022-06-19,49.71949323731316,High,C,1,Ads
2022-06-20,52.29193031380249,High,B,0,Social Media
2022-06-21,53.11912618874415,Medium,C,1,Ads
2022-06-22,62.633986649079375,Low,A,1,Ads
2022-06-23,44.99384545341412,Low,A,1,Social Media
2022-06-24,62.687525830701134,High,C,0,Social Media
2022-06-25,35.5911750764443,Low,A,0,Email
2022-06-26,80.53544213548143,Medium,C,0,Email
2022-06-27,40.92293219412765,High,A,1,Ads
2022-06-28,61.04885756031685,Medium,A,1,Email
2022-06-29,58.24747925070318,Medium,B,1,Email
2022-06-30,52.63936082228344,Medium,A,1,Email
2022-07-01,66.02388677564196,High,B,1,Social Media
2022-07-02,67.63034471517587,Low,A,0,Ads
2022-07-03,52.75856804366944,Low,B,0,Ads
2022-07-04,64.31385498384151,High,A,1,Social Media
2022-07-05,51.52598739864037,Medium,C,1,Ads
2022-07-06,40.19919725004264,Low,A,1,Ads
2022-07-07,51.29854531630762,Low,A,0,Ads
2022-07-08,49.03748102829588,Medium,A,1,Email
2022-07-09,61.51238368854187,High,B,0,Ads
2022-07-10,55.19860165955869,Medium,C,1,Ads
2022-07-11,59.80234101829575,Medium,B,0,Social Media
2022-07-12,49.75820105025701,Medium,B,1,Email
2022-07-13,70.0712054737324,Low,C,1,Social Media
2022-07-14,53.61891499996143,Medium,B,0,Ads
2022-07-15,43.902617747729266,Low,B,0,Email
2022-07-16,78.65249016044619,Medium,C,1,Ads
2022-07-17,36.874798142169226,High,B,1,Social Media
2022-07-18,56.0320575050525,Low,A,0,Social Media
2022-07-19,30.575948617875454,Low,C,1,Ads
2022-07-20,57.52069730532739,High,A,0,Email
2022-07-21,58.91443523066073,High,A,1,Social Media
2022-07-22,56.78877293758978,Low,C,1,Email
2022-07-23,47.02962451922904,Low,C,1,Email
2022-07-24,52.145731534973265,High,A,1,Ads
2022-07-25,51.42987248309906,Medium,C,1,Social Media
2022-07-26,45.55095855095349,High,C,0,Social Media
2022-07-27,45.23389058989844,High,A,1,Social Media
2022-07-28,66.80674869775082,Low,C,1,Email
2022-07-29,55.03576530125876,High,A,0,Email
2022-07-30,64.38679039774343,High,A,0,Ads
2022-07-31,42.44636847047632,Medium,A,1,Social Media
2022-08-01,50.2454661021563,Medium,A,0,Ads
2022-08-02,39.785868074616964,High,A,1,Ads
2022-08-03,47.53027597833738,Medium,B,0,Ads
2022-08-04,57.87482290327401,High,B,1,Email
2022-08-05,56.64424105407194,Low,C,1,Email
2022-08-06,77.38685599314164,Medium,C,0,Social Media
2022-08-07,58.489655634001004,High,A,0,Social Media
2022-08-08,52.18031084607191,Medium,C,1,Ads
2022-08-09,57.16785971411521,High,C,0,Social Media
2022-08-10,51.51159590079179,High,B,0,Social Media
2022-08-11,40.34223989318766,Medium,C,0,Social Media
2022-08-12,46.188098773233335,Low,B,1,Ads
2022-08-13,68.67109652684735,High,B,1,Ads
2022-08-14,70.3173037467521,Medium,A,1,Email
2022-08-15,62.129465795144874,Low,B,0,Ads
2022-08-16,71.10169455719895,Low,C,1,Email
2022-08-17,77.39765860567871,Medium,C,0,Email
2022-08-18,55.31389770062356,Low,C,0,Email
2022-08-19,59.36933280302076,Low,B,1,Ads
2022-08-20,57.15917983318449,Low,B,0,Ads
2022-08-21,44.42284385177115,Medium,B,0,Email
2022-08-22,55.82626374400634,Medium,C,0,Social Media
2022-08-23,39.88325835074807,Low,B,0,Email
2022-08-24,53.60176419425996,Low,B,1,Social Media
2022-08-25,52.11541855371524,Low,C,1,Social Media
2022-08-26,61.69796055246841,Medium,A,0,Social Media
2022-08-27,46.13077842025404,Low,A,0,Social Media
2022-08-28,55.81673345121898,High,A,1,Email
2022-08-29,79.9204674900017,High,B,0,Social Media
2022-08-30,58.50052947464333,Medium,C,0,Email
2022-08-31,58.324619943101865,Low,C,1,Ads
2022-09-01,48.36951854685126,High,C,1,Ads
2022-09-02,53.26243518011031,Low,A,1,Ads
2022-09-03,55.27880031494114,High,B,0,Ads
2022-09-04,46.68516391831351,Medium,A,1,Social Media
2022-09-05,50.206390892096785,Medium,C,1,Social Media
2022-09-06,53.26299052569562,Low,A,0,Ads
2022-09-07,60.482925945041096,Low,B,0,Email
2022-09-08,71.10684048239337,Low,A,0,Ads
2022-09-09,54.45535528636333,Low,C,1,Email
2022-09-10,69.26789047394813,Low,A,1,Ads
2022-09-11,68.01288096228262,Low,A,1,Social Media
2022-09-12,60.30849522271982,High,B,0,Email
2022-09-13,65.9987119886898,High,B,1,Ads
2022-09-14,53.91715765416165,Low,A,0,Social Media
2022-09-15,52.67839020295764,Low,B,1,Social Media
2022-09-16,49.826046365137415,High,C,0,Social Media
2022-09-17,50.11990695666523,High,A,0,Social Media
2022-09-18,52.94563717038263,High,C,1,Email
2022-09-19,39.040401515648604,High,B,1,Email
2022-09-20,65.9266788843314,Low,B,1,Social Media
2022-09-21,58.04693041381638,Low,A,1,Email
2022-09-22,46.63868103069292,Medium,A,1,Ads
2022-09-23,69.78787590855745,High,C,0,Ads
2022-09-24,48.12174225080028,High,C,1,Email
2022-09-25,63.894078361641036,High,C,0,Ads
2022-09-26,45.628663780524406,Low,B,0,Ads
2022-09-27,61.30824600059999,Medium,B,0,Ads
2022-09-28,70.67155011611281,Low,C,1,Social Media
2022-09-29,36.99511086882095,High,C,0,Ads
2022-09-30,52.62402799105904,High,A,0,Ads
2022-10-01,67.3397600149137,Medium,B,1,Social Media
2022-10-02,62.84310686989446,High,B,0,Ads
2022-10-03,64.20733985065428,Medium,C,0,Ads
2022-10-04,70.60262819249921,Low,B,0,Social Media
2022-10-05,52.31388436165528,High,B,1,Social Media
2022-10-06,45.16368735230898,High,B,0,Ads
2022-10-07,48.278021840874175,Low,C,0,Ads
2022-10-08,66.49749597731882,Medium,A,1,Ads
2022-10-09,44.199450283857644,Medium,C,1,Ads
2022-10-10,36.453529831420454,High,C,1,Ads
2022-10-11,64.63574110402817,Low,B,1,Ads
2022-10-12,50.17486792073834,Low,C,0,Social Media
2022-10-13,53.404647640185864,Medium,C,0,Social Media
2022-10-14,46.22976508196132,Medium,C,1,Ads
2022-10-15,66.81514045649276,Medium,B,0,Social Media
2022-10-16,67.24550613889777,Medium,A,1,Email
2022-10-17,54.8157578444267,High,B,0,Email
2022-10-18,46.17382419690948,High,B,1,Ads
2022-10-19,36.61208333518792,Low,A,0,Social Media
2022-10-20,58.96030950744999,Low,A,0,Social Media
2022-10-21,77.92261417709958,Low,A,0,Ads
2022-10-22,55.96711281022667,Low,A,0,Email
2022-10-23,59.27334565526319,High,B,0,Social Media
2022-10-24,56.88532671741586,Medium,C,0,Social Media
2022-10-25,61.51356153963777,Low,A,1,Ads
2022-10-26,57.960595158471165,Low,A,1,Email
2022-10-27,64.5740160108343,High,C,1,Social Media
2022-10-28,53.67502759223982,High,C,0,Social Media
2022-10-29,48.03121163294797,Low,B,1,Ads
2022-10-30,59.34052652005755,Low,C,1,Ads
2022-10-31,56.63166992132584,Medium,A,1,Social Media
2022-11-01,41.653255750738424,Medium,A,1,Ads
2022-11-02,46.56249565828468,High,A,1,Social Media
2022-11-03,48.54392819679192,High,A,1,Ads
2022-11-04,60.47015781983703,Low,A,0,Email
2022-11-05,57.129423075572596,Low,A,0,Social Media
2022-11-06,56.46475449579616,Low,B,0,Ads
2022-11-07,44.49087060545653,Low,A,1,Ads
2022-11-08,64.45710974334769,Medium,A,1,Social Media
2022-11-09,67.09633680312223,Low,C,1,Email
2022-11-10,82.5370960523789,High,C,1,Social Media
2022-11-11,62.80846498640243,Low,A,1,Ads
2022-11-12,65.00811889652255,Medium,B,1,Email
2022-11-13,62.85184058067652,Medium,B,0,Social Media
2022-11-14,34.068938459379986,High,B,0,Social Media
2022-11-15,50.91925499892798,Low,B,0,Ads
2022-11-16,51.73806764621849,Low,A,0,Social Media
2022-11-17,51.06608592482354,Medium,B,0,Email
2022-11-18,66.82925254788523,Low,B,1,Email
2022-11-19,76.80250556411572,Medium,A,0,Email
2022-11-20,52.62918059262684,Medium,A,1,Email
2022-11-21,60.363648751953065,High,A,1,Email
2022-11-22,64.92377144447664,High,C,0,Email
2022-11-23,50.666606696601335,Low,C,1,Social Media
2022-11-24,34.71861510626459,Medium,C,1,Social Media
2022-11-25,51.48236122546163,Low,B,1,Social Media
2022-11-26,41.27420538833628,Medium,C,0,Ads
2022-11-27,32.90162423471155,Low,C,1,Email
2022-11-28,62.57569086819059,High,A,0,Ads
2022-11-29,72.14362820691753,High,C,0,Ads
2022-11-30,63.67623589737134,Low,C,1,Email
2022-12-01,64.81720404566849,Low,C,0,Ads
2022-12-02,66.33557776111617,Low,B,0,Email
2022-12-03,61.26675548942204,Medium,B,0,Social Media
2022-12-04,65.28331002361725,Low,C,1,Email
2022-12-05,57.26609129842643,High,A,1,Ads
2022-12-06,48.49159246633165,High,C,0,Social Media
2022-12-07,66.52726705282424,Low,C,1,Ads
2022-12-08,59.92188217507301,High,A,0,Email
2022-12-09,78.97972479471713,High,C,0,Ads
2022-12-10,45.49284872034028,High,C,0,Email
2022-12-11,41.46033836064473,Medium,C,1,Email
2022-12-12,71.92766368293803,High,C,0,Email
2022-12-13,59.72793481743496,Low,B,0,Social Media
2022-12-14,75.68348894807153,High,C,0,Email
2022-12-15,82.30221858856058,Medium,A,0,Ads
2022-12-16,47.18314600464737,Medium,A,1,Email
2022-12-17,50.121815428485604,Low,B,0,Email
2022-12-18,39.305023681844446,Medium,B,1,Ads
2022-12-19,52.3625217494325,Low,A,1,Social Media
2022-12-20,45.34278275284739,Low,A,1,Email
2022-12-21,33.118952459139535,High,A,1,Ads
2022-12-22,54.80017439455345,Medium,C,1,Email
2022-12-23,68.85324962867149,High,B,0,Social Media
2022-12-24,48.93229561826735,Medium,B,0,Email
2022-12-25,73.35586008910896,Medium,A,0,Ads
2022-12-26,69.20519722179307,Low,B,0,Email
2022-12-27,61.63579808161316,High,A,1,Email
2022-12-28,50.44886020596459,Low,A,0,Social Media
2022-12-29,54.12086520186478,High,C,0,Social Media
2022-12-30,77.51882939310931,Low,C,0,Social Media
2022-12-31,50.09386081206084,Low,B,0,Social Media
2023-01-01,58.36871006269314,Low,B,0,Social Media
2023-01-02,49.90556645818474,Medium,A,1,Email
2023-01-03,42.93915896462446,Medium,C,0,Social Media
2023-01-04,63.055129542677456,High,B,1,Social Media
2023-01-05,75.24862942818213,High,C,0,Social Media
2023-01-06,71.67568385160858,Low,C,0,Ads
2023-01-07,78.44779832292704,Low,B,0,Email
2023-01-08,63.83072370834973,High,B,1,Email
2023-01-09,61.11951205635187,Medium,C,1,Email
2023-01-10,64.20688072756103,Low,A,1,Social Media
2023-01-11,54.12562884511476,Low,C,0,Social Media
2023-01-12,49.18918040646284,Medium,B,0,Email
2023-01-13,36.85334547379841,Medium,B,1,Email
2023-01-14,62.95307831782613,Low,C,1,Social Media
2023-01-15,54.542384857347194,Low,C,1,Email
2023-01-16,40.262469666633365,Medium,A,1,Email
2023-01-17,40.69509683411583,High,C,1,Social Media
2023-01-18,78.8631855847222,Medium,B,0,Ads
2023-01-19,73.23424457915182,Medium,B,1,Social Media
2023-01-20,66.35382175366325,Low,C,0,Email
2023-01-21,46.59292654776759,Low,A,1,Social Media
